sample_index,time_s,env_id,mass_g,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,raw_Fx_N,raw_Fy_N,raw_Fz_N,raw_Mx_Nm,raw_My_Nm,raw_Mz_Nm
46,0.19166666666666665,2,30,0.2899998426437378,-0.04927176237106323,-8.836534107103944e-05,0.006593402475118637,0.03880736231803894,-0.0007926165456524359,2.2241427898406982,-0.37870436906814575,-0.0003454350808169693,0.050638359040021896,0.29740196466445923,-0.0007921744836494327
46,0.19166666666666665,3,40,0.3866680860519409,-0.06567558646202087,-0.00011067517334595323,0.008788637816905975,0.05174398422241211,-0.001068419054519154,2.3208110332489014,-0.395108163356781,-0.0003677490458358079,0.052833594381809235,0.3103385865688324,-0.001067976700142026
46,0.19166666666666665,4,50,0.4833418130874634,-0.0821075439453125,-0.00013113062595948577,0.010987605899572372,0.06468147039413452,-0.001351230341271048,2.417484760284424,-0.41154009103775024,-0.0003882186720147729,0.05503256246447563,0.3232760727405548,-0.0013507879339158535
46,0.19166666666666665,5,60,0.5802663564682007,-0.09693822264671326,-0.0016890518309082836,0.012977756559848785,0.0777004063129425,-0.001595131237706937,2.514409303665161,-0.4263708293437958,-0.001946124481037259,0.057022713124752045,0.3362950086593628,-0.0015946882776916027
46,0.19166666666666665,6,70,0.6767221689224243,-0.11494699120521545,-0.0003066615026909858,0.01538267731666565,0.09056520462036133,-0.0019461149346966522,2.6108651161193848,-0.444379597902298,-0.0005637341528199613,0.05942763388156891,0.3491598069667816,-0.0019456719746813178
46,0.19166666666666665,7,80,0.7732964754104614,-0.13558706641197205,-0.0013004082429688424,0.01813765987753868,0.10347780585289001,-0.0023720498426769154,2.707439422607422,-0.46501967310905457,-0.001557480893097818,0.06218261644244194,0.3620724081993103,-0.002371606882661581
46,0.19166666666666665,8,90,0.8700138330459595,-0.1477431356906891,-0.00031952239805832505,0.01975797861814499,0.11635273694992065,-0.0034451465547249427,2.80415678024292,-0.47717568278312683,-0.0005766127724200487,0.06380293518304825,0.37494733929634094,-0.0034447037614881992
46,0.19166666666666665,9,100,0.9666811227798462,-0.1641617715358734,-0.00036402311525307596,0.02191762626171112,0.12912756204605103,-0.004992633741778718,2.9008240699768066,-0.49359437823295593,-0.0006210928549990058,0.06596258282661438,0.3877221643924713,-0.004992191679775715
46,0.19166666666666665,10,110,1.0633481740951538,-0.18057730793952942,-0.00040830366197042167,0.024121008813381195,0.1419641077518463,-0.007356638996299125,2.9974911212921143,-0.5100098848342896,-0.0006653775344602764,0.06816596537828445,0.4005587100982666,-0.007356196641921997
46,0.19166666666666665,11,120,1.1600366830825806,-0.19694584608078003,-0.0004598296945914626,0.026331335306167603,0.15513700246810913,-0.004204808763489609,3.094179630279541,-0.5263783931732178,-0.0007169177406467497,0.07037629187107086,0.4137316048145294,-0.004204366356134415
46,0.19166666666666665,12,130,1.2572485208511353,-0.20506566762924194,0.006829369493061677,0.02743758261203766,0.1679653525352478,-0.0038712102684144156,3.1913914680480957,-0.5344982743263245,0.006572296842932701,0.07148253917694092,0.4265599548816681,-0.0038707673083990812
